"","Date","Infl_f","BOT_f","Yield_f","FER_f","Int_f","PrimeRate_f","GDPG_f","CA_f","FDI_f","Country","Exchange"
"1",1971-02-01,NA,NA,NA,NA,NA,8,-3.25963722083785,310.861212932936,399.356210092395,"uk",0.690703135792237
"2",1971-03-01,NA,NA,NA,NA,NA,8,-1.98138575253267,247.218559247248,306.710385271526,"uk",0.694830461367426
"3",1971-04-01,NA,104,NA,NA,NA,8,-0.9,220,241,"uk",0.667512182097323
"4",1971-05-01,NA,NA,NA,NA,NA,7,-0.0117762595361333,221.316646302302,198.076906129669,"uk",0.658154534684744
"5",1971-06-01,NA,NA,NA,NA,NA,7,0.686989172562632,243.279609265265,173.792955512385,"uk",0.651763018966304
"6",1971-07-01,NA,183,NA,NA,NA,7,1.2,278,164,"uk",0.651975485721737
"7",1971-08-01,NA,NA,NA,NA,NA,7,1.52497689346557,316.966083323324,164.250423940263,"uk",0.641930928232122
"8",1971-09-01,NA,NA,NA,NA,NA,7,1.63570839159254,349.174738874876,168.898741664517,"uk",0.6426735218509
"9",1971-10-01,NA,304,NA,NA,5,6,1.5,363,172,"uk",0.642013353877761
"10",1971-11-01,NA,NA,NA,NA,5,6,1.11557238937755,349.930131515512,169.106583294462,"uk",0.646997929606625
"11",1971-12-01,NA,NA,NA,NA,5,6,0.599806890696831,313.910324124119,161.760225977695,"uk",0.668091929449492
"12",1972-01-01,NA,231,NA,NA,5,6,0.1,262,153,"uk",0.668538574675759
"13",1972-02-01,NA,NA,NA,NA,5,6,-0.235414599123916,203.350427651664,145.101020659665,"uk",0.65235827516472
"14",1972-03-01,NA,NA,NA,NA,5,6,-0.253454472898385,155.480260924944,137.282576646925,"uk",0.660414740457007
"15",1972-04-01,NA,78,NA,NA,5,6,0.2,138,128,"uk",0.639222705190488
"16",1972-05-01,NA,NA,NA,NA,5,6,1.15571563674774,159.075565285238,117.044889622433,"uk",0.634075201318876
"17",1972-06-01,NA,NA,NA,NA,5,6,2.15104803793374,181.094558102032,109.553911879051,"uk",0.622122682593007
"18",1972-07-01,NA,91,NA,NA,5,7,2.6,155,112,"uk",0.613873542050338
"19",1972-08-01,NA,NA,NA,NA,6,7,2.11995945954035,52.3843482444208,127.386087517269,"uk",0.598802395209581
"20",1972-09-01,NA,NA,NA,NA,6,7,1.141854913756,-72.5621970367763,144.835109170206,"uk",0.585960389077698
"21",1972-10-01,NA,-165,NA,NA,6,7,0.299999999999999,-145,150,"uk",0.591436006624083
"22",1972-11-01,NA,NA,NA,NA,6,8.5,0.112594673239009,-116.279624929588,133.855204752936,"uk",0.593753710960694
"23",1972-12-01,NA,NA,NA,NA,7.5,8.5,0.633384158894111,-42.5124366215937,108.661206995681,"uk",0.59708621925006
"24",1973-01-01,NA,-18,NA,NA,7.5,10,1.8,-6.00000000000003,92,"uk",0.601539942252166
"25",1973-02-01,NA,NA,NA,NA,9,9.75,3.42966184750362,-62.4139966742171,98.341241619137,"uk",0.603937673632081
"26",1973-03-01,NA,NA,NA,NA,8.75,9.75,4.85794178400089,-160.906574995367,129.705248032256,"uk",0.607164541590771
"27",1973-04-01,NA,-226,NA,NA,8.75,9.5,5.3,-224,185,"uk",0.61038881767686
"28",1973-05-01,NA,NA,NA,NA,8.5,9.25,4.25394312193171,-199.286610595766,258.150199140887,"uk",0.62111801242236
"29",1973-06-01,NA,NA,NA,NA,8.25,8.75,2.34966351991714,-134.639041174715,323.147430504926,"uk",0.621195179525407
"30",1973-07-01,NA,-263,NA,NA,7.75,8.5,0.5,-103,349,"uk",0.629524708844822
"31",1973-08-01,NA,NA,NA,NA,7.5,12.5,-0.571360261156391,-155.43956094272,316.613517372871,"uk",0.644953240890035
"32",1973-09-01,NA,NA,NA,NA,11.5,12.5,-0.897336604410207,-255.537260305772,254.482807725818,"uk",0.65880492786086
"33",1973-10-01,NA,-457,NA,NA,11.5,12.5,-0.7,-345,203,"uk",0.645452785128768
"34",1973-11-01,NA,NA,NA,NA,11.5,12.25,-0.235168743972814,-382.621812300021,197.358694330592,"uk",0.653722952212852
"35",1973-12-01,NA,NA,NA,NA,11.25,14,0.10634956439035,-395.545250935531,251.958375628839,"uk",0.653125204101626
"36",1974-01-01,NA,-720,NA,NA,13,14,-0.0999999999999999,-428,376,"uk",0.663129973474801
"37",1974-02-01,NA,NA,NA,NA,13,13.75,-1.06203883702643,-511.443560227567,561.470223823279,"uk",0.646245314721468
"38",1974-03-01,NA,NA,NA,NA,12.75,13.5,-2.12065424574378,-626.244698915066,731.498504573642,"uk",0.626370184779204
"39",1974-04-01,NA,-959,NA,NA,12.5,13.5,-2.4,-740,792,"uk",0.61938680706101
"40",1974-05-01,NA,NA,NA,NA,12.5,13,-1.33149072273629,-825.455798641562,685.019669635553,"uk",0.62625250501002
"41",1974-06-01,NA,NA,NA,NA,12,12.75,0.424415566732938,-875.957434885688,497.121680150667,"uk",0.621890547263682
"42",1974-07-01,NA,-1101,NA,NA,11.75,12.75,1.9,-890,351,"uk",0.6201165819174
"43",1974-08-01,NA,NA,NA,NA,11.75,12.75,2.35096469093456,-871.140652613593,334.339986523398,"uk",0.636051392952551
"44",1974-09-01,NA,NA,NA,NA,11.75,12.75,1.92669568251573,-843.184820801443,394.792552601467,"uk",0.6413134098634
"45",1974-10-01,NA,-938,NA,NA,11.75,12.5,0.999999999999999,-835,445,"uk",0.64283877603497
"46",1974-11-01,NA,NA,NA,NA,11.5,12.5,-0.0612569298908374,-862.500109422585,421.212976863447,"uk",0.627982918864607
"47",1974-12-01,NA,NA,NA,NA,11.5,12.5,-0.908976074573655,-889.78476339002,354.115516850874,"uk",0.625
"48",1975-01-01,NA,-951,NA,NA,11.5,12.5,-1.2,-868,298,"uk",0.631951466127401
"49",1975-02-01,NA,NA,NA,NA,11.5,12,-0.754085119519359,-764.377428214585,291.030328245036,"uk",0.632751202227284
"50",1975-03-01,NA,NA,NA,NA,11,11.5,-0.0426432360729685,-610.490940453291,306.85649110615,"uk",0.644163875289874
"51",1975-04-01,NA,-482,NA,NA,10.5,11,0.3,-454,303,"uk",0.641560274587798
"52",1975-05-01,NA,NA,NA,NA,10,10.75,-0.152032221661355,-338.582770311668,254.591636082335,"uk",0.632671137542705
"53",1975-06-01,NA,NA,NA,NA,9.75,11,-0.990821351504842,-291.992215537556,207.199259465268,"uk",0.634195839675292
"54",1975-07-01,NA,-252,NA,NA,10,11,-1.6,-338,224,"uk",0.634075201318876
"55",1975-08-01,NA,NA,NA,NA,10,12,-1.52297117902041,-479.58778683504,342.047571870067,"uk",0.611396429444852
"56",1975-09-01,NA,NA,NA,NA,11,12,-0.942219506055812,-636.577234433523,493.902026588335,"uk",0.618888476296571
"57",1975-10-01,NA,-624,NA,NA,11,12,-0.2,-708,586,"uk",0.616560823725261
"58",1975-11-01,NA,NA,NA,NA,11,13,0.429102122928171,-622.36237864447,555.884743104062,"uk",0.612294881214793
"59",1975-12-01,NA,NA,NA,NA,12,12.75,0.94118085720957,-426.069217098724,465.525967514726,"uk",0.610537883875695
"60",1976-01-01,NA,-179,NA,NA,11.5,12.25,1.4,-195,408,"uk",0.6188501763723
"61",1976-02-01,NA,NA,NA,NA,11.25,11.5,1.81767379841884,2.07433844995771,446.413455713684,"uk",0.620193500372116
"62",1976-03-01,NA,NA,NA,NA,10,10.5,1.99971829943975,124.817065791382,523.99410335276,"uk",0.633633253073121
"63",1976-04-01,NA,146,NA,NA,9.25,10,1.7,140,554,"uk",0.641231163834562
"64",1976-05-01,NA,NA,NA,NA,9,11.5,0.807610090803893,32.0279878076024,478.239211818978,"uk",0.626527159952384
"65",1976-06-01,NA,NA,NA,NA,10.5,12.5,-0.247461462375989,-144.162009029767,352.719841296458,"uk",0.63023886052814
"66",1976-07-01,NA,-396,NA,NA,11.5,12.5,-0.9,-316,262,"uk",0.641395676993137
"67",1976-08-01,NA,NA,NA,NA,11.5,12.5,-0.744410457930703,-425.223326717404,266.29636367707,"uk",0.638528829576655
"68",1976-09-01,NA,NA,NA,NA,11.5,12.5,-0.013576153639499,-470.798659301944,328.459864794744,"uk",0.653423941453215
"69",1976-10-01,NA,-475,NA,NA,11.5,14,0.9,-466,387,"uk",0.677139761646804
"70",1976-11-01,NA,NA,NA,NA,13,16,1.6515132224004,-425.875421678726,399.982740880149,"uk",0.681709727997818
"71",1976-12-01,NA,NA,NA,NA,15,15.75,2.08695126211917,-372.569279688381,403.699958783826,"uk",0.652230628750326
"72",1977-01-01,NA,-333,NA,NA,14.75,15.25,2.1,-330,454,"uk",0.664098817904104
"73",1977-02-01,NA,NA,NA,NA,14.25,13.25,1.64576497573651,-317.349060641765,584.180080209742,"uk",0.640286848508132
"74",1977-03-01,NA,NA,NA,NA,12.25,13,0.925030364422073,-334.850147870456,737.332892662544,"uk",0.618888476296571
"75",1977-04-01,NA,-89,NA,NA,12,10.5,0.2,-378,834,"uk",0.616294835449279
"76",1977-05-01,NA,NA,NA,NA,9.5,9.75,-0.308647199420514,-434.172780198658,819.296938280883,"uk",0.60244593047774
"77",1977-06-01,NA,NA,NA,NA,8.25,9,-0.546331979066725,-458.252351052018,736.635137232666,"uk",0.616827041697508
"78",1977-07-01,NA,39,NA,NA,8,9,-0.5,-397,654,"uk",0.612632481774184
"79",1977-08-01,NA,NA,NA,NA,8,9,-0.181546548424823,-219.589448193233,620.780314814875,"uk",0.604887490926688
"80",1977-09-01,NA,NA,NA,NA,8,8,0.297334588881863,15.1558483748228,611.978410258644,"uk",0.610575161802418
"81",1977-10-01,NA,777,NA,NA,7,7,0.8,226,584,"uk",0.610910868104344
"82",1977-11-01,NA,NA,NA,NA,6,6,1.20150005978647,345.049091490109,512.878098755913,"uk",0.648592554157478
"83",1977-12-01,NA,NA,NA,NA,5,8,1.42366029020594,357.777105700875,453.154925436461,"uk",0.679717237629146
"84",1978-01-01,NA,706,NA,NA,7,8,1.4,263,479,"uk",0.705716302046577
"85",1978-02-01,NA,NA,NA,NA,7,7.5,1.11258334631596,80.2449340846488,629.670253124437,"uk",0.693385106087921
"86",1978-03-01,NA,NA,NA,NA,6.5,7.5,0.737653879924003,-88.1161230301733,804.772258365883,"uk",0.691467293597013
"87",1978-04-01,NA,448,NA,NA,6.5,7.5,0.5,-119,869,"uk",0.673219334859297
"88",1978-05-01,NA,NA,NA,NA,6.5,8.5,0.555573962357076,59.3415425416662,732.292740598192,"uk",0.652443400535004
"89",1978-06-01,NA,NA,NA,NA,7.5,10,0.784983449357306,313.317016049448,485.570855914823,"uk",0.593049460324991
"90",1978-07-01,NA,809,NA,NA,9,11,1,458,265,"uk",0.556390140766706
"91",1978-08-01,NA,NA,NA,NA,10,11,1.06512080425573,371.46296982276,176.566191890203,"uk",0.530082162735224
"92",1978-09-01,NA,NA,NA,NA,10,11,1.05574565598011,183.773984758307,205.536910567416,"uk",0.502815768302494
"93",1978-10-01,NA,597,NA,NA,10,11,1.1,87.9999999999998,307,"uk",0.508543531326281
"94",1978-11-01,NA,NA,NA,NA,10,11,1.25060948728667,207.251022611736,433.405454803959,"uk",0.508905852417303
"95",1978-12-01,NA,NA,NA,NA,10,13.5,1.25870059338893,384.809267139547,526.651872185881,"uk",0.504642712959225
"96",1979-01-01,NA,827,NA,NA,12.5,13.5,0.8,394,526,"uk",0.499625281039221
"97",1979-02-01,NA,NA,NA,NA,12.5,13.5,-0.234225420069069,89.4218286191836,405.404581486554,"uk",0.509009467576097
"98",1979-03-01,NA,NA,NA,NA,12.5,15,-1.09054802953583,-349.233275538719,277.5963414298,"uk",0.507562683991473
"99",1979-04-01,NA,-406,NA,NA,13,14,-0.8,-661,290,"uk",0.496007142502852
"100",1979-05-01,NA,NA,NA,NA,13,13,1.14925515595257,-655.5679667181,533.865108138715,"uk",0.483068450799478
"101",1979-06-01,NA,NA,NA,NA,12,13,3.44052856179144,-425.246535355044,875.740539872698,"uk",0.489021468042447
"102",1979-07-01,NA,543,NA,NA,12,15,4.3,-133,1126,"uk",0.495441934205311
"103",1979-08-01,NA,NA,NA,NA,14,15,2.58905664811063,82.7018901050694,1146.80165262525,"uk",0.497265042267529
"104",1979-09-01,NA,NA,NA,NA,14,15,-0.290084736148441,181.367565107041,1007.44149907941,"uk",0.491279783836895
"105",1979-10-01,NA,631,NA,NA,14,15,-2.3,147,829,"uk",0.503347259274173
"106",1979-11-01,NA,NA,NA,NA,14,15,-2.00177804469138,-15.6840381466218,714.854207286203,"uk",0.503981453482512
"107",1979-12-01,NA,NA,NA,NA,14,18,-0.350559987568046,-219.112613962009,697.567537883747,"uk",0.503043412646511
"108",1980-01-01,NA,479,NA,NA,17,18,1.1,-355,792,"uk",0.513505186402383
"109",1980-02-01,NA,NA,14.11,NA,17,18,1.18101849361786,-352.076848629693,991.22596267438,"uk",0.510490581448772
"110",1980-03-01,NA,NA,14.26,NA,17,18,0.262695056790997,-287.139331481227,1201.17723827449,"uk",0.510542706897432
"111",1980-04-01,NA,654,14.11,NA,17,18,-0.9,-274,1306,"uk",0.50945030312293
"112",1980-05-01,NA,NA,13.22,NA,17,18,-1.6815551890393,-379.638196964235,1228.05675683109,"uk",0.522875816993464
"113",1980-06-01,NA,NA,12.99,NA,17,18,-1.97429431367002,-483.700430483452,1042.57536087013,"uk",0.532907007727152
"114",1980-07-01,NA,790,13.37,NA,17,18,-1.8,-419,863,"uk",0.530813737459525
"115",1980-08-01,NA,NA,12.8,NA,17,17,-1.23627921894214,-77.9259190689241,782.361824816063,"uk",0.527955229396547
"116",1980-09-01,NA,NA,13.77,NA,16,17,-0.58403632062945,408.829942303926,812.039836763512,"uk",0.542211137016754
"117",1980-10-01,NA,1968,13.01,NA,16,17,-0.2,851,943,"uk",0.5424464334147
"118",1980-11-01,NA,NA,12.76,NA,16,17,-0.325179787044006,1116.63816953623,1143.97742538614,"uk",0.535131374752502
"119",1980-12-01,NA,NA,12.74,NA,16,15,-0.73770855196033,1307.08436497145,1294.78381059434,"uk",0.565610859728507
"120",1981-01-01,NA,2331,14.2,NA,14,15,-1.1,1582,1253,"uk",0.57332874670336
"121",1981-02-01,NA,NA,13.87,NA,14,15,-1.15559422547443,2035.92879647957,943.987732898656,"uk",0.5720823798627
"122",1981-03-01,NA,NA,13.49,NA,14,15,-0.972536878936635,2502.94370892137,564.232328266527,"uk",0.565418975460816
"123",1981-04-01,NA,2946,13.15,NA,14,13,-0.7,2752,378,"uk",0.572803299347004
"124",1981-05-01,NA,NA,13.26,NA,12,13,-0.448739607354554,2612.64664454549,559.219791167391,"uk",0.576402098103637
"125",1981-06-01,NA,NA,13.44,NA,12,13,-0.175847635996833,2156.80746600972,920.472061524735,"uk",0.566540139368874
"126",1981-07-01,NA,2340,14.95,NA,12,13,0.2,1517,1184,"uk",0.553587245349867
"127",1981-08-01,NA,NA,15.21,NA,12,13,0.706108210448206,829.929069782897,1148.05902835771,"uk",0.557289344627731
"128",1981-09-01,NA,NA,15.14,NA,12,13.69,1.15370520070175,249.048649261965,914.953499708607,"uk",0.571200091392015
"129",1981-10-01,NA,1180,15.93,NA,12,15,1.3,-68,663,"uk",0.550145788633988
"130",1981-11-01,NA,NA,15.8,NA,14,16.13,0.994677135932099,-18.9555162696767,538.544095401777,"uk",0.538822134813298
"131",1981-12-01,NA,NA,15.19,NA,15,15.56,0.457323129486149,276.923862868345,560.04727297417,"uk",0.5273983439692
"132",1982-01-01,NA,1548,15.66,NA,15,15.38,0,645,714,"uk",0.52512734338077
"133",1982-02-01,NA,NA,14.53,NA,14.5,14.88,-0.13296490232475,930.374476777291,969.20903447963,"uk",0.529913624079275
"134",1982-03-01,NA,NA,14.53,NA,14,14.63,0.0318170961684752,1057.10775111651,1223.7462972836,"uk",0.531999787200085
"135",1982-04-01,NA,1518,13.46,NA,13.5,14.25,0.4,969,1358,"uk",0.518510836876491
"136",1982-05-01,NA,NA,13.61,NA,13,14.13,0.859404695589125,649.716868419772,1290.65680371674,"uk",0.537432149191165
"137",1982-06-01,NA,NA,13.17,NA,13,14.13,1.22651959695106,242.385873406374,1093.59716752105,"uk",0.553189135365381
"138",1982-07-01,NA,1091,12.97,NA,13,13.63,1.3,-70,877,"uk",0.557506829458661
"139",1982-08-01,NA,NA,13.28,NA,12.5,12.63,0.962012786634917,-147.908617123044,725.793380283042,"uk",0.54935999560512
"140",1982-09-01,NA,NA,11.9,NA,11.5,11.63,0.428771182693944,-25.6512447420013,623.902069669227,"uk",0.542358173337672
"141",1982-10-01,NA,1490,11.47,NA,10.5,11.13,0,219,530,"uk",0.547075879424476
"142",1982-11-01,NA,NA,10.67,NA,10.5,10.63,-0.092641027313977,515.880563035369,417.058564039981,"uk",0.559910414333707
"143",1982-12-01,NA,NA,11.43,NA,9.5,11,0.110247524125016,825.256142598668,315.238998246485,"uk",0.554600410404304
"144",1983-01-01,NA,2041,11,NA,10.25,11,0.5,1115,269,"uk",0.547615136082361
"145",1983-02-01,NA,NA,11.57,NA,10.25,12,0.960403174472843,1336.86784646305,312.75014133481,"uk",0.535532587157929
"146",1983-03-01,NA,NA,11.98,NA,11,12,1.34505353562081,1378.14519286585,440.697492900388,"uk",0.547795124623391
"147",1983-04-01,NA,1145,11.06,NA,11,11.56,1.5,1110,637,"uk",0.570906599680292
"148",1983-05-01,NA,NA,10.74,NA,10.5,11.06,1.33621351460779,491.018421482799,881.274203954111,"uk",0.591821033319524
"149",1983-06-01,NA,NA,10.47,NA,10,11.06,1.02435314820657,-170.540617765759,1134.97103015196,"uk",0.595521676989042
"150",1983-07-01,NA,649,11.38,NA,10,10.56,0.8,-479,1355,"uk",0.619003404518725
"151",1983-08-01,NA,NA,11.85,NA,9.5,10.56,0.831779804133038,-184.719310172025,1491.30119099689,"uk",0.627391931739758
"152",1983-09-01,NA,NA,11.61,NA,9.5,10.56,1.02049683451587,377.795055974966,1465.93690501027,"uk",0.61648480364959
"153",1983-10-01,NA,1193,10.83,NA,9.5,10.56,1.2,728,1194,"uk",0.602083207899332
"154",1983-11-01,NA,NA,11.34,NA,9.5,10.06,1.24777837997117,540.895856242339,670.483995021274,"uk",0.616370808678501
"155",1983-12-01,NA,NA,10.96,NA,9,10.06,1.21588173595216,113.656690162191,209.985053510645,"uk",0.635364381472775
"156",1984-01-01,NA,801,10.93,NA,9,10.06,1.2,-101,207,"uk",0.631911532385466
"157",1984-02-01,NA,NA,10.84,NA,9,10.06,1.25118075005635,193.728477795262,848.873940029121,"uk",0.621929224454257
"158",1984-03-01,NA,NA,10.43,NA,9,10.06,1.24190214760141,670.985590783678,1494.34510316937,"uk",0.618238021638331
"159",1984-04-01,NA,1022,11.08,NA,9,9.56,1,848,1295,"uk",0.630397780999811
"160",1984-05-01,NA,NA,11.31,NA,8.75,9.56,0.436387508692319,394.893936280316,-230.535310693314,"uk",0.636496722041881
"161",1984-06-01,NA,NA,12.02,NA,8.75,10.06,-0.20571254858001,-406.63609033394,-2095.47657729923,"uk",0.642054574638844
"162",1984-07-01,NA,-31,11.75,NA,9.25,9.88,-0.6,-1122,-2946,"uk",0.642549636959455
"163",1984-08-01,NA,NA,13.03,NA,9.25,13,-0.511545599640441,-1411.19311180542,-1895.95491947809,"uk",0.650702758979698
"164",1984-09-01,NA,NA,11.72,NA,12,11.5,-0.07090380513322,-1312.55234055903,70.1167615831182,"uk",0.64246707356248
"165",1984-10-01,NA,9,11.26,NA,10.5,11.5,0.5,-959,1500,"uk",0.673990698928355
"166",1984-11-01,NA,NA,11.01,NA,10.5,11.5,1.00609118616574,-496.899266836428,1382.94758119825,"uk",0.6850253459378
"167",1984-12-01,NA,NA,10.39,NA,10.5,10.5,1.35969813948326,-126.376769652165,474.083605040833,"uk",0.693048721325109
"168",1985-01-01,NA,-308,11.6,NA,9.75,10.5,1.5,-61.0000000000002,-29.9999999999993,"uk",0.702740688685875
"169",1985-02-01,NA,NA,11.76,NA,9.75,14.88,1.4094030771997,-412.987598626648,692.90533542581,"uk",0.702888873269136
"170",1985-03-01,NA,NA,11.59,NA,14,14.88,1.24322235831129,-889.162803054532,1967.47474417948,"uk",0.698226504678118
"171",1985-04-01,NA,-138,11.14,NA,14,13.88,1.2,-1095,2744,"uk",0.693818080899188
"172",1985-05-01,NA,NA,10.89,NA,13.5,13.38,1.3970372457762,-764.076264582905,2293.87552154295,"uk",0.696572861521315
"173",1985-06-01,NA,NA,10.68,NA,12.75,13.38,1.62667168653084,-142.379425537114,1172.90630713015,"uk",0.689607613268051
"174",1985-07-01,NA,1968,11.33,NA,12.75,13.38,1.6,396,258,"uk",0.683153436261784
"175",1985-08-01,NA,NA,10.73,NA,11.5,12.38,1.13578127302884,567.292656958266,185.999985809794,"uk",0.695797383801837
"176",1985-09-01,NA,NA,10.51,NA,11.5,12.38,0.4834242288987,449.01383853632,633.492619892501,"uk",0.706813683912921
"177",1985-10-01,NA,1724,10.27,NA,11.5,12.38,4.44089209850063e-16,209,1037,"uk",0.713266761768902
"178",1985-11-01,NA,NA,10.19,NA,11.5,12.38,-0.0475697452989502,-4.05732621312336,985.865275958614,"uk",0.701016473887136
"179",1985-12-01,NA,NA,10.14,NA,11.5,12.38,0.247038805281774,-118.046298978539,680.715805892435,"uk",0.696961248954558
"180",1986-01-01,NA,1529,10.78,NA,11.5,12.38,0.7,-79.9999999999999,475,"uk",0.692281066112842
"181",1986-02-01,NA,NA,11.03,NA,11.5,13.38,1.14709030075956,122.010721968301,622.909280726121,"uk",0.688468158347676
"182",1986-03-01,NA,NA,10.58,NA,12.5,13.38,1.50249462404828,335.763949970427,981.607119500722,"uk",0.676818950930626
"183",1986-04-01,NA,675,9.28,NA,12.5,12.38,1.7,368,1309,"uk",0.683573723426071
"184",1986-05-01,NA,NA,8.94,NA,11.5,11.38,1.69254187559405,85.0144383399179,1427.12723076653,"uk",0.701360639640903
"185",1986-06-01,NA,NA,9.31,NA,10.5,10.88,1.50964936519178,-408.676167569834,1414.55941980838,"uk",0.68936991589687
"186",1986-07-01,NA,-281,9.49,NA,10,10.88,1.2,-949,1414,"uk",0.697544642857143
"187",1986-08-01,NA,NA,9.74,NA,10,10.88,0.834594048716078,-1395.58699384649,1523.50772213368,"uk",0.671636778830009
"188",1986-09-01,NA,NA,9.61,NA,10,10.88,0.573722729999431,-1702.8740945059,1662.56260867316,"uk",0.663305916688777
"189",1986-10-01,NA,-1016,11.16,NA,10,10.88,0.6,-1849,1706,"uk",0.66260270341903
"190",1986-11-01,NA,NA,11.16,NA,10,11.88,1.00611896657867,-1815.14794443543,1580.87891773577,"uk",0.662690523525514
"191",1986-12-01,NA,NA,11.38,NA,11,11.88,1.52508934444013,-1594.6793062584,1423.15310846196,"uk",0.631991404916893
"192",1987-01-01,NA,-813,10.74,NA,11,11.88,1.8,-1184,1421,"uk",0.632951452623584
"193",1987-02-01,NA,NA,10.4,NA,11,11.88,1.58907823311738,-625.413821004373,1680.19882914544,"uk",0.625
"194",1987-03-01,NA,NA,9.88,NA,11,11.88,1.11110507742524,-144.816087867895,1976.93606859013,"uk",0.60960741282614
"195",1987-04-01,NA,443,9.31,NA,11,10.88,0.7,-14,2005,"uk",0.619885940986858
"196",1987-05-01,NA,NA,9.03,NA,10,10.38,0.619049582433272,-400.048623398929,1583.6590990158,"uk",0.617093489663684
"197",1987-06-01,NA,NA,8.97,NA,9.5,9.88,0.849008864377421,-1051.20449041817,1034.10261717753,"uk",0.603427468018344
"198",1987-07-01,NA,-655,9.19,NA,9,9.88,1.3,-1611,803,"uk",0.615498245829999
"199",1987-08-01,NA,NA,9.81,NA,9,9.88,1.85694565937175,-1826.65094465917,1198.97958960618,"uk",0.622742558226429
"200",1987-09-01,NA,NA,10.28,NA,9,10.88,2.30397057617618,-1860.10669120018,1978.50531455162,"uk",0.634880325058726
"201",1987-10-01,NA,-903,10.22,NA,10,10.88,2.4,-1977,2760,"uk",0.626959247648903
"202",1987-11-01,NA,NA,9.37,NA,10,10.38,2.01242703933898,-2365.71796833476,3262.86698700392,"uk",0.619041723412158
"203",1987-12-01,NA,NA,9.6,NA,9.5,9.88,1.44251623832525,-2905.66504107739,3610.43168017156,"uk",0.62154266890422
"204",1988-01-01,NA,-1979,9.68,NA,9,9.38,1.1,-3399,4027,"uk",0.616788996484303
"205",1988-02-01,NA,NA,9.48,NA,8.5,9.38,1.25630914623529,-3696.40310792771,4628.62653645221,"uk",0.614401572868027
"206",1988-03-01,NA,NA,9.39,NA,8.5,9.88,1.62966817422653,-3842.64055189766,5098.36055735473,"uk",0.606134076857801
"207",1988-04-01,NA,-2653,9.22,NA,9,9.38,1.8,-3931,5011,"uk",0.598515681110845
"208",1988-05-01,NA,NA,9.44,NA,8.5,8.88,1.4845585979421,-4027.63256291738,4113.5898301502,"uk",0.602010715790741
"209",1988-06-01,NA,NA,9.72,NA,8,8.38,0.949922175879751,-4090.14312170236,2842.16312744654,"uk",0.590179414542021
"210",1988-07-01,NA,-3222,10.13,NA,7.5,9.88,0.6,-4049,1805,"uk",0.594424300065387
"211",1988-08-01,NA,NA,10.12,NA,9.5,11.38,0.716567573107423,-3892.65923299538,1461.16229109514,"uk",0.611920205605189
"212",1988-09-01,NA,NA,10.44,NA,10.5,12.88,1.09286534447669,-3841.52770203366,1672.83878471094,"uk",0.608383524974144
"213",1988-10-01,NA,-4028,10.18,NA,12,12.88,1.4,-4174,2153,"uk",0.605913717886573
"214",1988-11-01,NA,NA,9.88,NA,12,12.88,1.38991185036895,-5036.28606065666,2664.68693139517,"uk",0.610426077402027
"215",1988-12-01,NA,NA,10.37,NA,12,13.88,1.13787570547274,-6045.85718127413,3171.22247445042,"uk",0.597978831549363
"216",1989-01-01,NA,-5262,10.31,NA,13,13.88,0.8,-6688,3686,"uk",0.601720921836452
"217",1989-02-01,4.9,NA,9.56,NA,13,13.88,0.512673914305673,-6610.67800585948,4224.23813147233,"uk",0.60945880058508
"218",1989-03-01,5,NA,9.83,NA,13,13.88,0.333409611410109,-6112.56209138834,4808.45650267256,"uk",0.611620795107034
"219",1989-04-01,5,-5079,9.92,NA,13,13.88,0.3,-5655,5463,"uk",0.602518527444719
"220",1989-05-01,5.3,NA,9.95,NA,13,13.88,0.422355455371324,-5593.9648788684,6144.47165382661,"uk",0.592101367754159
"221",1989-06-01,5.3,NA,10.3,NA,13,14.75,0.598856219257192,-5863.93149020955,6538.5070704149,"uk",0.612369871402327
"222",1989-07-01,5.2,-5103,10.27,NA,14,14.75,0.7,-6294,6263,"uk",0.624492599762693
"223",1989-08-01,5.2,NA,9.74,NA,14,14.75,0.634941301246069,-6715.35136755583,5124.50488285085,"uk",0.62363579669473
"224",1989-09-01,5,NA,10.1,NA,14,14.84,0.46746180785742,-6967.48972555124,3684.21891937155,"uk",0.599017611117767
"225",1989-10-01,5.2,-5269,10.58,NA,14,14.75,0.3,-6892,2692,"uk",0.607939692382516
"226",1989-11-01,5.5,NA,10.52,NA,14,15.88,0.219360821125881,-6414.66668794534,2709.10140736259,"uk",0.61267001592942
"227",1989-12-01,5.5,NA,10.56,NA,15,15.88,0.249815067831645,-5798.07257054845,3542.35799283966,"uk",0.613760510648745
"228",1990-01-01,5.5,-3407,10.26,NA,15,15.88,0.4,-5389,4810,"uk",0.621272365805169
"229",1990-02-01,5.7,NA,10.96,NA,15,15.88,0.66168948832448,-5437.27817695912,6118.23763584692,"uk",0.615157480314961
"230",1990-03-01,5.9,NA,11.42,NA,15,15.88,0.959203846741924,-5804.92369595868,7025.20096112168,"uk",0.602954476936991
"231",1990-04-01,6,-4114,12.11,NA,15,15.88,1.2,-6257,7077,"uk",0.600997656109141
"232",1990-05-01,6.4,NA,12.84,NA,15,15.88,1.29684418853916,-6575.25764125522,6063.76286406453,"uk",0.601576129459183
"233",1990-06-01,6.8,NA,11.85,NA,15,15.88,1.18373991557103,-6608.1956085798,4751.69001452549,"uk",0.630397780999811
