"","Date","Infl_f","BOT_f","Yield_f","FER_f","Int_f","PrimeRate_f","1Y_Yield","GDPG_f","CA_f","FDI_f","Exchange","Country"
"497",2012-06-01,0.2,-907.93,0.83,1277720,0,1.3,-0.0116010820004342,723.553270761415,11212.6311739954,0.105,79.6668,"japan"
"498",2012-07-01,-0.1,56.08,0.84,1270550,0,1.3,-0.6,381.1,6913,0.106,79.3152,"japan"
"499",2012-08-01,-0.4,-528.55,0.79,1272780,0,1.25,-0.755928507413817,368.805311755374,5591.73992072789,0.105,78.9348,"japan"
"500",2012-09-01,-0.5,-768.43,0.8,1273240,0,1.25,-0.607734230297615,508.036941471346,6345.02239476443,0.097,78.6909,"japan"
"501",2012-10-01,-0.3,-568.19,0.78,1277000,0,1.25,-0.4,513.7,7432,0.1,78.1353,"japan"
"502",2012-11-01,-0.4,-556.19,0.78,1274160,0,1.25,-0.311923984776809,207.772603490347,7550.20941129517,0.102,79.0132,"japan"
"503",2012-12-01,-0.2,-957.04,0.71,1270850,0,1.2,-0.261165700512809,-159.475110720875,7150.72369139131,0.099,81.0305,"japan"
"504",2013-01-01,-0.1,-645.74,0.79,1268120,0,1.2,-0.0999999999999999,-230.7,7123,0.098,83.7905,"japan"
"505",2013-02-01,-0.3,-1633.11,0.76,1267300,0,1.2,0.262883705780313,217.289459468422,8048.57058223958,0.075,89.0581,"japan"
"506",2013-03-01,-0.7,-773.32,0.66,1258810,0,1.15,0.693137773089594,871.078316226968,9277.26802485551,0.062,93.0016,"japan"
"507",2013-04-01,-0.9,-356.89,0.56,1254360,0,1.15,1,1283.1,9851,0.056,94.77,"japan"
"508",2013-05-01,-0.7,-877.36,0.6,1257960,0,1.2,1.04927805054445,1145.96585493226,9109.9156671539,0.115,97.7582,"japan"
"509",2013-06-01,-0.3,-991.32,0.86,1250240,0,1.25,0.933059052598879,712.998882850039,7587.13013511257,0.115,100.9186,"japan"
"510",2013-07-01,0.2,-180.52,0.84,1238710,0,1.3,0.8,377.7,6114,0.104,97.235,"japan"
"511",2013-08-01,0.7,-1032.45,0.79,1254030,0,1.35,0.751115203153012,411.421194876604,5463.98897136703,0.1,99.6727,"japan"
"512",2013-09-01,0.91,-971.4,0.72,1254200,0,1.3,0.696848238737112,596.918744965468,6178.98921247197,0.1,97.8123,"japan"
"513",2013-10-01,1.1,-943.24,0.69,1273450,0,1.3,0.5,594.8,8743,0.095,99.21,"japan"
"514",2013-11-01,1.1,-1100.42,0.6,1276750,0,1.2,0.101816692399063,186.090106302064,13107.128447378,0.09,97.77,"japan"
"515",2013-12-01,1.5,-1301.09,0.61,1275350,0,1.2,-0.24267422976955,-366.514603452651,17090.9130149995,0.086,100.0737,"japan"
"516",2014-01-01,1.6,-1307.16,0.74,1266820,0,1.2,-0.2,-679.9,17981,0.08,103.46,"japan"
"517",2014-02-01,1.4,-2795.04,0.63,1277060,0,1.25,0.400877286509995,-500.089027492267,14101.4972391211,0.085,103.7614,"japan"
"518",2014-03-01,1.5,-804.74,0.59,1288210,0,1.25,1.08125608774849,-89.6529237474554,7926.35872752987,0.076,102.1253,"japan"
"519",2014-04-01,1.6,-1450.73,0.63,1279350,0,1.2,1.2,159.7,2967,0.075,102.3395,"japan"
"520",2014-05-01,3.4,-814.85,0.62,1282820,0,1.2,0.350229717116512,-11.2673296663305,1771.88259613782,0.08,102.4582,"japan"
"521",2014-06-01,3.7,-910.82,0.58,1283920,0,1.2,-0.937905676779982,-331.907034890861,3037.65207488099,0.078,101.7738,"japan"
"522",2014-07-01,3.6,-828.52,0.57,1283920,0,1.2,-1.9,-399.1,4498,0.075,102.0629,"japan"
"523",2014-08-01,3.4,-962.13,0.53,1276030,0,1.2,-1.97587022905012,42.5620498612925,4502.23163558693,0.048,101.74,"japan"
"524",2014-09-01,3.3,-948.5,0.49,1278010,0,1.15,-1.42222597322116,657.644026273861,3862.10704702025,0.055,102.9438,"japan"
"525",2014-10-01,3.2,-958.3,0.52,1264400,0,1.15,-0.7,963,4005,0.065,107.4257,"japan"
"526",2014-11-01,2.9,-709.99,0.46,1265920,0,1.15,-0.172674726841969,660.585796887827,5880.70938003297,0.025,108.0264,"japan"
"527",2014-12-01,2.4,-891.85,0.42,1269080,0,1.15,0.186068828923867,192.764263128751,8528.73455185283,0.01,116.2994,"japan"
"528",2015-01-01,2.4,-660.7,0.33,1260550,0,1.15,0.5,187,10511,-0.02,119.3233,"japan"
"529",2015-02-01,2.4,-1177.5,0.28,1261100,0,1.1,0.844346914195772,1032.92809592073,10694.3382516886,0.009,118.25,"japan"
"530",2015-03-01,2.2,-425,0.34,1251100,0,1.1,1.10017287974791,2168.8655878778,9165.21400482769,0.006,118.76,"japan"
"531",2015-04-01,2.3,227.43,0.4,1245320,0,1.15,1.1,2795.3,6315,0.03,120.3945,"japan"
"532",2015-05-01,0.6,-53.44,0.33,1250070,0,1.15,0.750842625614438,2369.72033794777,2760.34502062002,-6.93889390390723e-18,119.5095,"japan"
"533",2015-06-01,0.5,-220.55,0.39,1245760,0,1.15,0.257684096528929,1377.62153350818,19.0020214290171,0,120.798,"japan"
"534",2015-07-01,0.4,-74.42,0.465,1242940,0,1.15,-0.1,561.5,-166,0,123.7186,"japan"
"535",2015-08-01,0.2,-270.49,0.415,1242320,0,1.15,-0.121791490727598,474.016478214132,3296.91129546096,0.005,123.3109,"japan"
"536",2015-09-01,0.2,-569.66,0.38,1244150,0,1.15,0.076498141543779,908.4890188302,8893.48161315995,0.005,123.0038,"japan"
"537",2015-10-01,0,-114.48,0.356,1248940,0,1.15,0.3,1468.4,14458,0.01,120.1476,"japan"
"538",2015-11-01,0.3,111.466,0.309,1244210,0,1.15,0.369656670629288,1795.19893438089,17955.0468345732,-0.001,120.0481,"japan"
"539",2015-12-01,0.3,-379.72,0.31,1233010,0,1.15,0.169656670629288,1682.2038726525,17870.3678222275,-0.01,122.6432,"japan"
"540",2016-01-01,0.2,140.2,0.265,1233210,0,1.15,-0.4,960.7,12820,-0.043,121.635,"japan"
"541",2016-02-01,NA,-645.94,0.1,1248110,-0.1,1.15,-1.43931334125858,-538.027498391414,1419.98040492774,-0.024,118.2258,"japan"
"542",2016-03-01,NA,NA,0.013,NA,NA,1.1,-3.04828335314644,-2982.69343733656,-17713.6539259523,-0.19,116.22,"japan"
