"","Date","Infl_d","BOT_d","Yield_d","FER_d","Int_d","PrimeRate_d","GDPG_d","CA_d","FDI_d","Country.x","Infl_f","BOT_f","Yield_f","FER_f","Int_f","PrimeRate_f","GDPG_f","CA_f","FDI_f","Country.y","Exchange","Exchange_fut","Pct_Chg","ScaledEx","ScaledEx_fut"
"576","1975-11-01",7.4,920,7.91,16568,4.88,7.96,6.15368046756885,4362.93767678722,361.975569565626,"usa",30.5,-53.03,NA,1368.4,NA,NA,2.54956972572679,311090.613094736,34574.4409810102,"korea",-99946.7739922256,-162846.053680616,0.629327762927926,-0.592155521635328,-1.15167808372075
"577","1975-11-01",7.4,920,7.91,16568,4.88,7.96,6.15368046756885,4362.93767678722,361.975569565626,"usa",NA,-392,NA,NA,NA,NA,-243849.862582321,4565629772.84739,NA,"denmark",6.0243,6.0275,0.000531182046046785,-0.464092837308744,-0.453892789237165
"578","1975-11-01",7.4,920,7.91,16568,4.88,7.96,6.15368046756885,4362.93767678722,361.975569565626,"usa",NA,-76.88,NA,NA,NA,NA,-29793.2301957512,-410441.163981926,87382956.3402268,"new_zealand",0.954745083062822,0.769526741054252,-0.193997691419776,-1.24314790018474,-1.67982198952157
"579","1975-11-01",7.4,920,7.91,16568,4.88,7.96,6.15368046756885,4362.93767678722,361.975569565626,"usa",NA,479,NA,NA,NA,NA,-188643.709781978,-31957.6890619908,57352.6921640786,"sweden",2.6631,2.8966,0.0876797716946415,1.30384870032152,1.60028421543801
"580","1975-11-01",7.4,920,7.91,16568,4.88,7.96,6.15368046756885,4362.93767678722,361.975569565626,"usa",NA,NA,NA,NA,11,13,0.429102122928171,-622.36237864447,555.884743104062,"uk",0.612294881214793,0.627982918864607,0.0256217030896762,0.305349283025913,0.446597769004528
"581","1975-12-01",7.4,1169,8.14,16592,4.88,7.53,5.41996899909267,4751.76379966706,885.186870826904,"usa",3.7,444.2,NA,NA,NA,NA,1689.26738031005,2292.50442628511,-1956334.73470016,"switzerland",2.6538,2.7503,0.0363629512397318,1.29115903437606,1.4005944287662
"582","1975-12-01",7.4,1169,8.14,16592,4.88,7.53,5.41996899909267,4751.76379966706,885.186870826904,"usa",8.46,-18.4,NA,12958,6.5,9.2,-2179.01061361312,-12260914.766001,551006895.925293,"japan",302.5453,300.075,-0.00816505825739157,1.86823219057069,1.80846752900508
"583","1975-12-01",7.4,1169,8.14,16592,4.88,7.53,5.41996899909267,4751.76379966706,885.186870826904,"usa",10.3,14,NA,5414.3,NA,9.75,0.946287543896192,-2129.71706580053,126830.828121651,"canada",1.0139,0.9874,-0.0261366998717822,-1.1859729831368,-1.32182823565649
"584","1975-12-01",7.4,1169,8.14,16592,4.88,7.53,5.41996899909267,4751.76379966706,885.186870826904,"usa",11.27,NA,NA,23200,NA,NA,-92932.7517060432,-1233.78787137999,109717.606657588,"mexico",46530.5161180724,54597.9656919441,0.173379756919101,1.5248831495643,1.85549290777432
"585","1975-12-01",7.4,1169,8.14,16592,4.88,7.53,5.41996899909267,4751.76379966706,885.186870826904,"usa",12.1,-627,NA,NA,NA,NA,-607.956047921386,-8747676.92369996,NA,"norway",5.5202,5.4343,-0.0155610303974493,-1.02287358865177,-1.08997754439964
"586","1975-12-01",7.4,1169,8.14,16592,4.88,7.53,5.41996899909267,4751.76379966706,885.186870826904,"usa",27.8,-276.32,NA,1449.6,NA,NA,2.94836597356545,294427.504122685,32786.8436873918,"korea",-95591.7439282786,-156812.546059588,0.640440268327385,-0.552090650258079,-1.09671959896745
"587","1975-12-01",7.4,1169,8.14,16592,4.88,7.53,5.41996899909267,4751.76379966706,885.186870826904,"usa",NA,-1575,NA,NA,NA,NA,-240065.525145544,4527166880.28665,NA,"denmark",6.0377,5.884,-0.0254567136492372,-0.453659042365131,-0.564408770409659
"588","1975-12-01",7.4,1169,8.14,16592,4.88,7.53,5.41996899909267,4751.76379966706,885.186870826904,"usa",NA,-79.64,NA,NA,NA,NA,-29191.6284778306,-402403.124603214,86300029.756486,"new_zealand",0.954653937947494,0.766753565404079,-0.196825640239227,-1.24337188265699,-1.68656388363756
"589","1975-12-01",7.4,1169,8.14,16592,4.88,7.53,5.41996899909267,4751.76379966706,885.186870826904,"usa",NA,106,NA,NA,NA,NA,-186044.71633073,-30800.0878557471,55916.1401467264,"sweden",2.6538,2.7503,0.0363629512397318,1.29115903437606,1.4005944287662
"590","1975-12-01",7.4,1169,8.14,16592,4.88,7.53,5.41996899909267,4751.76379966706,885.186870826904,"usa",NA,NA,NA,NA,12,12.75,0.94118085720957,-426.069217098724,465.525967514726,"uk",0.610537883875695,0.625,0.0236874999999992,0.286265864578798,0.413160224203252
"591","1976-01-01",6.9,817,7.76,16226,4.88,7.26,5.5,4813,1369,"usa",3.45,237.5,NA,NA,NA,NA,1605.34783592299,2529,-1915648.81051409,"switzerland",2.6337,2.6028,-0.0117325435698828,1.26373298217136,1.19926672176626
"592","1976-01-01",6.9,817,7.76,16226,4.88,7.26,5.5,4813,1369,"usa",8.05,167.38,NA,12815,6.5,9.2,-2076.76165163047,-11949089.7164716,544409115.619868,"japan",305.67,300.4114,-0.0172035201360945,1.91027690912611,1.8129605611625
"593","1976-01-01",6.9,817,7.76,16226,4.88,7.26,5.5,4813,1369,"usa",9.4,23,NA,5325.6,NA,9.75,0.82,-2127,121371.841728037,"canada",1.0139,0.9882,-0.0253476674228228,-1.1859729831368,-1.31712859503864
"594","1976-01-01",6.9,817,7.76,16226,4.88,7.26,5.5,4813,1369,"usa",11.2,-506,NA,NA,NA,NA,-556.793294010072,-8382191.90735645,NA,"norway",5.5594,5.2991,-0.0468215994531784,-0.985471296099568,-1.22148902298088
"595","1976-01-01",6.9,817,7.76,16226,4.88,7.26,5.5,4813,1369,"usa",11.31,NA,NA,20900,NA,NA,-91646.1308974763,-1296.49,132170,"mexico",45896.6235828828,53892.607210355,0.1742172517992,1.49678909545321,1.82447868582767
"596","1976-01-01",6.9,817,7.76,16226,4.88,7.26,5.5,4813,1369,"usa",15.7,-69.65,NA,NA,NA,NA,-28598.1766689593,-394470.991396417,85226086.1865642,"new_zealand",0.963669654042594,0.76593137254902,-0.205193014705882,-1.22121641801363,-1.68856272463105
"597","1976-01-01",6.9,817,7.76,16226,4.88,7.26,5.5,4813,1369,"usa",26.5,-38.38,NA,1550.2,NA,NA,3.4,278366.41767618,28804,"korea",-91364.2603940885,-150929.341768317,0.651951661593952,-0.51319916579993,-1.04313020890594
"598","1976-01-01",6.9,817,7.76,16226,4.88,7.26,5.5,4813,1369,"usa",NA,-1965,NA,NA,NA,NA,-236320.533842568,4488920600.08708,NA,"denmark",6.1529,5.7762,-0.0612231630613206,-0.363959551506604,-0.647430531875825
"599","1976-01-01",6.9,817,7.76,16226,4.88,7.26,5.5,4813,1369,"usa",NA,-179,NA,NA,11.5,12.25,1.4,-195,408,"uk",0.6188501763723,0.631951466127401,0.0211703741152678,0.37654884477327,0.491083885764241
"600","1976-01-01",6.9,817,7.76,16226,4.88,7.26,5.5,4813,1369,"usa",NA,588,NA,NA,NA,NA,-183469.701269881,-29670.7417156171,54502.5777615713,"sweden",2.6337,2.6028,-0.0117325435698828,1.26373298217136,1.19926672176626
"601","1976-02-01",6.7,-4,7.8,16623,4.88,7,6.9121711396709,4256.4869691716,1591.71767118435,"usa",3.43,-123.8,NA,NA,NA,NA,1524.25002502256,2567.45102401367,-1875523.3282738,"switzerland",2.603,2.5278,-0.028889742604687,1.22184343974926,1.09689670125782
"602","1976-02-01",6.7,-4,7.8,16623,4.88,7,6.9121711396709,4256.4869691716,1591.71767118435,"usa",8.7,-347.31,NA,13153,6.5,9.2,-1977.74872710826,-11642593.7772024,537864207.067616,"japan",304.6357,299.6845,-0.0162528554598163,1.89635978031315,1.80325192538595
"603","1976-02-01",6.7,-4,7.8,16623,4.88,7,6.9121711396709,4256.4869691716,1591.71767118435,"usa",9.3,-2165,NA,NA,NA,NA,-508.553758874537,-8026995.80294528,NA,"norway",5.5581,5.1085,-0.0808909519440095,-0.986711678250534,-1.40688908080326
"604","1976-02-01",6.7,-4,7.8,16623,4.88,7,6.9121711396709,4256.4869691716,1591.71767118435,"usa",9.8,-9,NA,5599.4,NA,9.75,0.998642438361724,-2097.13605699174,116071.467090907,"canada",1.0065,0.9948,-0.0116244411326378,-1.22971778544296,-1.27835655994132
"605","1976-02-01",6.7,-4,7.8,16623,4.88,7,6.9121711396709,4256.4869691716,1591.71767118435,"usa",12.02,NA,NA,19100,NA,NA,-90371.439310054,-1227.03705212831,157787.285086533,"mexico",45268.5142932265,53193.3499742993,0.17506286223002,1.46895135420894,1.79373273226946
"606","1976-02-01",6.7,-4,7.8,16623,4.88,7,6.9121711396709,4256.4869691716,1591.71767118435,"usa",23,-162.8,NA,1527.1,NA,NA,3.81889634611744,262896.331532998,23977.9644151069,"korea",-87262.4269896551,-145194.544406802,0.663883866351949,-0.47546362199278,-0.990892639459999
"607","1976-02-01",6.7,-4,7.8,16623,4.88,7,6.9121711396709,4256.4869691716,1591.71767118435,"usa",NA,-1276,NA,NA,NA,NA,-232614.683117839,4450890320.61906,NA,"denmark",6.1611,5.6136,-0.0888640015581634,-0.357574691914243,-0.772656305664309
"608","1976-02-01",6.7,-4,7.8,16623,4.88,7,6.9121711396709,4256.4869691716,1591.71767118435,"usa",NA,-220,NA,NA,NA,NA,-180918.55348832,-28569.3021230822,53111.8516521318,"sweden",2.603,2.5278,-0.028889742604687,1.22184343974926,1.09689670125782
"609","1976-02-01",6.7,-4,7.8,16623,4.88,7,6.9121711396709,4256.4869691716,1591.71767118435,"usa",NA,-72.08,NA,NA,NA,NA,-28012.8192135818,-386644.060657833,84161088.2230539,"new_zealand",0.960984047664809,0.759186152444579,-0.209990889766171,-1.22781609978282,-1.70496109439546
"610","1976-02-01",6.7,-4,7.8,16623,4.88,7,6.9121711396709,4256.4869691716,1591.71767118435,"usa",NA,NA,NA,NA,11.25,11.5,1.81767379841884,2.07433844995771,446.413455713684,"uk",0.620193500372116,0.632751202227284,0.0202480384712729,0.391139199253659,0.500048665861455
"611","1976-03-01",6.3,-143,7.77,16662,4.75,6.75,8.64393314329164,3365.34163866789,1591.38907001243,"usa",3.05,30.8,NA,NA,NA,NA,1445.92579946061,2489.43596276802,-1835954.38803715,"switzerland",2.57,2.4731,-0.0377042801556419,1.17681559284603,1.02223483296699
"612","1976-03-01",6.3,-143,7.77,16662,4.75,6.75,8.64393314329164,3365.34163866789,1591.38907001243,"usa",9.3,34,NA,5877.4,NA,9.75,1.38056845796554,-2060.72610339788,110927.370876926,"canada",0.9935,1.0004,0.00694514343230992,-1.30656676246727,-1.24545907561633
"613","1976-03-01",6.3,-143,7.77,16662,4.75,6.75,8.64393314329164,3365.34163866789,1591.38907001243,"usa",9.43,11.79,NA,13951,6.5,9.2,-1881.91998819465,-11341381.0407861,531371957.601872,"japan",301.5944,291.6583,-0.0329452403625532,1.85543725893747,1.69605223840051
"614","1976-03-01",6.3,-143,7.77,16662,4.75,6.75,8.64393314329164,3365.34163866789,1591.38907001243,"usa",9.7,-1081,NA,NA,NA,NA,-463.152257329594,-7681942.16602202,NA,"norway",5.5256,5.0067,-0.0939083538439264,-1.01772123202468,-1.50591177695392
"615","1976-03-01",6.3,-143,7.77,16662,4.75,6.75,8.64393314329164,3365.34163866789,1591.38907001243,"usa",13.49,NA,NA,21300,NA,NA,-89108.6213882206,-1084.60510592044,180961.635206656,"mexico",44646.1617491034,52500.1674837768,0.175916706542666,1.44136875135412,1.76325388190934
"616","1976-03-01",6.3,-143,7.77,16662,4.75,6.75,8.64393314329164,3365.34163866789,1591.38907001243,"usa",22.2,-144.55,NA,1559.5,NA,NA,4.16273269141677,248006.223470917,19101.841890654,"korea",-83284.3473149784,-139606.257575045,0.676260450803068,-0.438866572568528,-0.939989616553424
"617","1976-03-01",6.3,-143,7.77,16662,4.75,6.75,8.64393314329164,3365.34163866789,1591.38907001243,"usa",NA,-1630,NA,NA,NA,NA,-228947.767415801,4413075430.25294,NA,"denmark",6.1434,5.537,-0.0987075560764397,-0.371356644936777,-0.831649505370323
"618","1976-03-01",6.3,-143,7.77,16662,4.75,6.75,8.64393314329164,3365.34163866789,1591.38907001243,"usa",NA,1.29,NA,NA,NA,NA,-27435.5005561426,-378921.628683757,83104998.4585478,"new_zealand",0.959232613908873,0.750187546886722,-0.217929482370592,-1.23212012047796,-1.7268376913066
"619","1976-03-01",6.3,-143,7.77,16662,4.75,6.75,8.64393314329164,3365.34163866789,1591.38907001243,"usa",NA,386,NA,NA,NA,NA,-178391.161874936,-27495.4205596238,51743.8084619263,"sweden",2.57,2.4731,-0.0377042801556419,1.17681559284603,1.02223483296699
"620","1976-03-01",6.3,-143,7.77,16662,4.75,6.75,8.64393314329164,3365.34163866789,1591.38907001243,"usa",NA,NA,NA,NA,10,10.5,1.99971829943975,124.817065791382,523.99410335276,"uk",0.633633253073121,0.644163875289874,0.0166194279824795,0.537113481007943,0.627980997967626
"621","1976-04-01",6.1,-482,7.66,16941,4.75,6.75,9.3,2566,1471,"usa",2.47,-6.2,NA,NA,NA,NA,1370.32701108899,2423,-1796938.08986201,"switzerland",2.5656,2.4835,-0.0320003118178984,1.1708118799256,1.03643014247749
"622","1976-04-01",6.1,-482,7.66,16941,4.75,6.75,9.3,2566,1471,"usa",8.61,205.95,NA,14182,6.5,9.2,-1789.22358303779,-11045405.5998152,524932154.555968,"japan",300.5183,287.9486,-0.0418267373401221,1.84095768597447,1.64650467182979
"623","1976-04-01",6.1,-482,7.66,16941,4.75,6.75,9.3,2566,1471,"usa",9.3,-79,NA,5827.2,NA,10.25,1.8,-2044,105937.219752761,"canada",0.9859,1.0005,0.0148088041383507,-1.35149385672765,-1.2448716205391
"624","1976-04-01",6.1,-482,7.66,16941,4.75,6.75,9.3,2566,1471,"usa",10,-1275,NA,NA,NA,NA,-420.503604190059,-7346884.55214223,NA,"norway",5.5488,4.9124,-0.114691464821223,-0.99558518133052,-1.59763908782827
"625","1976-04-01",6.1,-482,7.66,16941,4.75,6.75,9.3,2566,1471,"usa",13.89,NA,NA,20200,NA,NA,-87857.6215764206,-960.8,195981,"mexico",44029.5394505137,51813.0332387876,0.176778905376061,1.41404011241139,1.73304096955699
"626","1976-04-01",6.1,-482,7.66,16941,4.75,6.75,9.3,2566,1471,"usa",17.2,-151.28,NA,NA,NA,NA,-26866.165141086,-371302.991770486,82057779.4856385,"new_zealand",0.976371802382347,0.744546199091654,-0.237435782890328,-1.19000181503948,-1.7405524264347
"627","1976-04-01",6.1,-482,7.66,16941,4.75,6.75,9.3,2566,1471,"usa",22,-73.03,NA,1702.6,NA,NA,4.4,233685.071267716,14829,"korea",-79428.1249700586,-134162.584873044,0.689106785834592,-0.403390571259076,-0.890403866109986
"628","1976-04-01",6.1,-482,7.66,16941,4.75,6.75,9.3,2566,1471,"usa",NA,-2116,NA,NA,NA,NA,-225319.581180899,4375475317.3591,NA,"denmark",6.1458,5.4359,-0.11550977903609,-0.369487905543891,-0.909511287227738
"629","1976-04-01",6.1,-482,7.66,16941,4.75,6.75,9.3,2566,1471,"usa",NA,28,NA,NA,NA,NA,-175887.415318617,-26448.7485067235,50398.2948344733,"sweden",2.5656,2.4835,-0.0320003118178984,1.1708118799256,1.03643014247749
"630","1976-04-01",6.1,-482,7.66,16941,4.75,6.75,9.3,2566,1471,"usa",NA,146,NA,NA,9.25,10,1.7,140,554,"uk",0.641231163834562,0.641560274587798,0.000513248219671448,0.619637288618745,0.598795485698666
"631","1976-05-01",6,-333,7.67,17437,4.75,6.75,7.93837571448828,2161.37370578563,1321.19078273403,"usa",2.22,168.9,NA,NA,NA,NA,1297.40551175956,2451.86911426392,-1758470.53380625,"switzerland",2.5296,2.5589,0.0115828589500317,1.1216905923948,1.13934613642865
"632","1976-05-01",6,-333,7.67,17437,4.75,6.75,7.93837571448828,2161.37370578563,1321.19078273403,"usa",8.9,145,NA,5803.8,NA,10.25,2.10724985111392,-2058.84600021677,101098.68038508,"canada",0.9836,1.011,0.0278568523790157,-1.36509021420118,-1.18318883742974
"633","1976-05-01",6,-333,7.67,17437,4.75,6.75,7.93837571448828,2161.37370578563,1321.19078273403,"usa",9.37,63.58,NA,14937,6.5,9.2,-1699.60765978582,-10754621.5468823,518544585.263239,"japan",299.1086,292.1968,-0.0231079948888131,1.82198932429252,1.70324456246939
"634","1976-05-01",6,-333,7.67,17437,4.75,6.75,7.93837571448828,2161.37370578563,1321.19078273403,"usa",9.9,-1553,NA,NA,NA,NA,-380.522614270746,-7021676.51686144,NA,"norway",5.4943,4.9881,-0.0921318457310303,-1.04758581765947,-1.52400433243921
"635","1976-05-01",6,-333,7.67,17437,4.75,6.75,7.93837571448828,2161.37370578563,1321.19078273403,"usa",13.72,NA,NA,23200,NA,NA,-86618.3843190986,-924.511494835048,198603.637298208,"mexico",43418.6208974572,51131.9207393317,0.177649581733404,1.38696426290339,1.70309283002208
"636","1976-05-01",6,-333,7.67,17437,4.75,6.75,7.93837571448828,2161.37370578563,1321.19078273403,"usa",19.5,-123.97,NA,1772.7,NA,NA,4.49336340832197,219921.85270117,11747.8865437475,"korea",-75691.8635548955,-128861.629900799,0.702450221843754,-0.369018171796322,-0.84211811405347
"637","1976-05-01",6,-333,7.67,17437,4.75,6.75,7.93837571448828,2161.37370578563,1321.19078273403,"usa",NA,-1946,NA,NA,NA,NA,-221729.918857577,4338089370.30791,NA,"denmark",6.0413,5.5195,-0.086372138447023,-0.450855933275802,-0.845127064049896
"638","1976-05-01",6,-333,7.67,17437,4.75,6.75,7.93837571448828,2161.37370578563,1321.19078273403,"usa",NA,-594,NA,NA,NA,NA,-173407.202708253,-25428.9374458627,49075.1574132915,"sweden",2.5296,2.5589,0.0115828589500317,1.1216905923948,1.13934613642865
"639","1976-05-01",6,-333,7.67,17437,4.75,6.75,7.93837571448828,2161.37370578563,1321.19078273403,"usa",NA,-38.15,NA,NA,NA,NA,-26304.7574128565,-363787.446214316,81019393.8969185,"new_zealand",0.998103603154007,0.753806723955978,-0.244761043268505,-1.13659749989088,-1.71803907496709
"640","1976-05-01",6,-333,7.67,17437,4.75,6.75,7.93837571448828,2161.37370578563,1321.19078273403,"usa",NA,NA,NA,NA,9,11.5,0.807610090803893,32.0279878076024,478.239211818978,"uk",0.626527159952384,0.632671137542705,0.00980640263191141,0.459931492436005,0.499151166935361
"641","1976-06-01",6.2,313,7.96,17955,5.5,6.75,5.43022435366671,1960.27705306877,1183.21981208634,"usa",1.29,174.1,NA,NA,NA,NA,1227.11315332416,2482.49246338355,-1720547.81992775,"switzerland",2.4873,2.5096,0.00896554496843967,1.06397307954611,1.07205490961443
"642","1976-06-01",6.2,313,7.96,17955,5.5,6.75,5.43022435366671,1960.27705306877,1183.21981208634,"usa",8.4,152,NA,5812,NA,10.25,2.21699417979721,-2059.78592801535,96409.4194405474,"canada",0.9802,1.0286,0.0493776780248929,-1.38518917742292,-1.07979674383691
"643","1976-06-01",6.2,313,7.96,17955,5.5,6.75,5.43022435366671,1960.27705306877,1183.21981208634,"usa",9.32,7.27,NA,15210,6.5,9.2,-1613.02036658688,-10468982.97458,512209037.057017,"japan",299.004,291.4305,-0.0253290925873902,1.82058186835727,1.69300969165419
"644","1976-06-01",6.2,313,7.96,17955,5.5,6.75,5.43022435366671,1960.27705306877,1183.21981208634,"usa",10.2,-962,NA,NA,NA,NA,-343.124102386471,-6706171.61573524,NA,"norway",5.4996,4.9513,-0.0996981598661721,-1.042528875044,-1.55980035619505
"645","1976-06-01",6.2,313,7.96,17955,5.5,6.75,5.43022435366671,1960.27705306877,1183.21981208634,"usa",13.01,NA,NA,23000,NA,NA,-85390.8540606988,-953.765038271565,190469.037700973,"mexico",42813.379589934,50456.8034854091,0.178528861040257,1.36014002835275,1.67340829811428
"646","1976-06-01",6.2,313,7.96,17955,5.5,6.75,5.43022435366671,1960.27705306877,1183.21981208634,"usa",16.1,-101.13,NA,1911.1,NA,NA,4.38218474224893,206705.545549059,10187.2702314738,"korea",-72073.6666694892,-123701.496258312,0.716320286930515,-0.335731927912167,-0.795115086307681
"647","1976-06-01",6.2,313,7.96,17955,5.5,6.75,5.43022435366671,1960.27705306877,1183.21981208634,"usa",NA,-1044,NA,NA,NA,NA,-218178.574890279,4300916977.46975,NA,"denmark",6.0656,5.4651,-0.0990009232392509,-0.431934946922831,-0.887023017888109
"648","1976-06-01",6.2,313,7.96,17955,5.5,6.75,5.43022435366671,1960.27705306877,1183.21981208634,"usa",NA,-214,NA,NA,NA,NA,-170950.412932731,-24435.6388585229,47774.2428418993,"sweden",2.4873,2.5096,0.00896554496843967,1.06397307954611,1.07205490961443
"649","1976-06-01",6.2,313,7.96,17955,5.5,6.75,5.43022435366671,1960.27705306877,1183.21981208634,"usa",NA,-19.35,NA,NA,NA,NA,-25751.2218158987,-356374.288311543,79989804.2849805,"new_zealand",1.00664384940608,0.759532128209023,-0.245480783837156,-1.11561046770313,-1.7041199893719
"650","1976-06-01",6.2,313,7.96,17955,5.5,6.75,5.43022435366671,1960.27705306877,1183.21981208634,"usa",NA,NA,NA,NA,10.5,12.5,-0.247461462375989,-144.162009029767,352.719841296458,"uk",0.63023886052814,0.634195839675292,0.00627853881278605,0.500245688514363,0.516242579132956
"651","1976-07-01",6,-613,7.86,18477,5.5,7.2,3.1,1648,1086,"usa",1.1,3.1,NA,NA,NA,NA,1159.40178763466,2377,-1683166.04828437,"switzerland",2.4704,2.4946,0.00979598445595855,1.04091336401081,1.05158090551274
"652","1976-07-01",6,-613,7.86,18477,5.5,7.2,3.1,1648,1086,"usa",8,70,NA,5984.7,NA,10.25,2.06,-1987,91867.1035858316,"canada",0.9736,1.0264,0.0542317173377157,-1.42420481191219,-1.09272075553601
"653","1976-07-01",6,-613,7.86,18477,5.5,7.2,3.1,1648,1086,"usa",9.5,85.03,NA,15397,6.5,9.2,-1529.40985158914,-10188443.9755009,505925297.270636,"japan",299.1909,293.4662,-0.0191339375629405,1.82309672031042,1.72019894719184
"654","1976-07-01",6,-613,7.86,18477,5.5,7.2,3.1,1648,1086,"usa",10.5,-1324,NA,NA,NA,NA,-308.222883352047,-6400223.40431916,NA,"norway",5.5494,4.9038,-0.116336901286626,-0.995012697260843,-1.60600446294512
"655","1976-07-01",6,-613,7.86,18477,5.5,7.2,3.1,1648,1086,"usa",11.56,NA,NA,23000,NA,NA,-84174.9752456658,-1003.87,174687,"mexico",42213.7890279441,49787.6549770198,0.179416871204384,1.3335662342821,1.64398620864326
"656","1976-07-01",6,-613,7.86,18477,5.5,7.2,3.1,1648,1086,"usa",15.7,14.65,NA,2044.3,NA,NA,4,194025.127589161,10411,"korea",-68571.6379138396,-118680.287545581,0.730748909552124,-0.303514393338509,-0.749377508796385
"657","1976-07-01",6,-613,7.86,18477,5.5,7.2,3.1,1648,1086,"usa",17.7,121.3,NA,NA,NA,NA,-25205.5027946568,-349062.814358464,78968973.242417,"new_zealand",1.01947191354878,0.764175454684396,-0.250420296500075,-1.0840864358283,-1.69283155351643
"658","1976-07-01",6,-613,7.86,18477,5.5,7.2,3.1,1648,1086,"usa",NA,-396,NA,NA,11.5,12.5,-0.9,-316,262,"uk",0.641395676993137,0.634075201318876,-0.0114133536237405,0.621424128800732,0.514890262616648
"659","1976-07-01",6,-613,7.86,18477,5.5,7.2,3.1,1648,1086,"usa",NA,789,NA,NA,NA,NA,-168516.934880942,-23468.5042261856,46495.3977638153,"sweden",2.4704,2.4946,0.00979598445595855,1.04091336401081,1.05158090551274
"660","1976-07-01",6,-613,7.86,18477,5.5,7.2,3.1,1648,1086,"usa",NA,1640,NA,NA,NA,NA,-214665.343723451,4263957527.21498,NA,"denmark",6.1297,5.4373,-0.112958219814999,-0.382024032304502,-0.908433082533373
"661","1976-08-01",5.4,-674,7.86,18245,5.13,7.25,1.96395563200561,1021.64783731552,1046.25993862029,"usa",1.47,77.7,NA,NA,NA,NA,1094.22326654289,2056.81325967137,-1646321.31893399,"switzerland",2.485,2.6142,0.0519919517102616,1.06083477506497,1.21482696488354
"662","1976-08-01",5.4,-674,7.86,18245,5.13,7.25,1.96395563200561,1021.64783731552,1046.25993862029,"usa",7.2,126,NA,5793.2,NA,10.25,1.60865445347887,-1810.59105325229,87469.3994875987,"canada",0.9722,1.0309,0.0603785229376671,-1.43248085559174,-1.06628527706057
"663","1976-08-01",5.4,-674,7.86,18245,5.13,7.25,1.96395563200561,1021.64783731552,1046.25993862029,"usa",9.2,214,NA,NA,NA,NA,-275.733771982291,-6103685.43816876,NA,"norway",5.5869,5.2011,-0.0690543951028298,-0.959232442906059,-1.31681539059155
"664","1976-08-01",5.4,-674,7.86,18245,5.13,7.25,1.96395563200561,1021.64783731552,1046.25993862029,"usa",9.82,84.19,NA,15940,6.5,9.2,-1448.72426294074,-9912958.64223753,499693153.237429,"japan",294.641,296.3741,0.00588207343852342,1.76187507824708,1.7590374971638
"665","1976-08-01",5.4,-674,7.86,18245,5.13,7.25,1.96395563200561,1021.64783731552,1046.25993862029,"usa",11.62,NA,NA,18300,NA,NA,-82970.692318444,-1036.85733890187,154098.017572487,"mexico",41619.8227114875,49124.4487141637,0.180313742677353,1.3072417062141,1.61482539641869
"666","1976-08-01",5.4,-674,7.86,18245,5.13,7.25,1.96395563200561,1021.64783731552,1046.25993862029,"usa",15.8,-156.03,NA,2128.4,NA,NA,3.3261685391132,181869.576599252,12560.0820024957,"korea",-65183.8808879468,-113796.107362607,0.745770669258343,-0.27234812180725,-0.704888107443378
"667","1976-08-01",5.4,-674,7.86,18245,5.13,7.25,1.96395563200561,1021.64783731552,1046.25993862029,"usa",NA,-1251,NA,NA,NA,NA,-211190.019801535,4227210407.91397,NA,"denmark",6.1633,5.7248,-0.0711469504972984,-0.355861680804098,-0.687016047083255
"668","1976-08-01",5.4,-674,7.86,18245,5.13,7.25,1.96395563200561,1021.64783731552,1046.25993862029,"usa",NA,-458,NA,NA,NA,NA,-166106.657441774,-22527.1850303323,45238.4688225579,"sweden",2.485,2.6142,0.0519919517102616,1.06083477506497,1.21482696488354
"669","1976-08-01",5.4,-674,7.86,18245,5.13,7.25,1.96395563200561,1021.64783731552,1046.25993862029,"usa",NA,-101.56,NA,NA,NA,NA,-24667.5447935754,-341852.320651375,77956863.3618206,"new_zealand",1.00959111559818,0.782901432709622,-0.224536130901117,-1.1083677760273,-1.64730664741949
"670","1976-08-01",5.4,-674,7.86,18245,5.13,7.25,1.96395563200561,1021.64783731552,1046.25993862029,"usa",NA,NA,NA,NA,11.5,12.5,-0.744410457930703,-425.223326717404,266.29636367707,"uk",0.638528829576655,0.611396429444852,-0.0424920518464168,0.590286205222064,0.26066864781738
"671","1976-09-01",5.7,-547,7.66,18586,5.13,7.01,1.80553981241191,325.587186094069,1031.99094090146,"usa",1.52,-327.4,NA,NA,NA,NA,1031.52944190072,1680.5201096237,-1610009.73193447,"switzerland",2.4813,2.6787,0.079555071938097,1.05578619829097,1.30286518252081
"672","1976-09-01",5.7,-547,7.66,18586,5.13,7.01,1.80553981241191,325.587186094069,1031.99094090146,"usa",6.1,329,NA,5576.2,NA,10.25,1.00182519321601,-1620.35240676295,83213.9738125154,"canada",0.9854,1.0354,0.0507408159123199,-1.3544495866132,-1.03984979858513
"673","1976-09-01",5.7,-547,7.66,18586,5.13,7.01,1.80553981241191,325.587186094069,1031.99094090146,"usa",9.5,-22.14,NA,16291,6.5,9.2,-1370.91174878982,-9642481.06738257,493512392.290729,"japan",290.6259,297.9762,0.0252912765173373,1.70784949195981,1.78043549603243
