"","Date","Infl_f","BOT_f","Yield_f","FER_f","Int_f","1Y_Yield_f","GDPG_f","CA_f","FDI_f","Exchange","Country"
"417",2005-10-01,0.6,13800,3.04,182246,1.5,1.4,52.7,111609.672922276,1.83,1.2671,"sweden"
"418",2005-11-01,0.5,9900,3.25,183334,1.5,1.06355799658401,48.6987228395502,122519.477045115,1.845,1.288,"sweden"
"419",2005-12-01,0.8,10400,3.38,183888,1.5,0.62610549002917,44.0002354232646,134129.854099904,1.975,1.311,"sweden"
"420",2006-01-01,0.9,7600,3.29,195393,1.5,0.4,44.29,146061.273901191,2.27,1.3053,"sweden"
"421",2006-02-01,0.6,15000,3.45,184231,1.5,0.597104941505046,53.0252037009502,157934.206263524,2.27,1.2773,"sweden"
"422",2006-03-01,0.6,10600,3.35,190813,1.75,1.02730731092886,64.7499331866572,169369.121001448,2.1,1.3052,"sweden"
"423",2006-04-01,1.1,21900,3.64,188822,2,1.4,71.78,179986.487929511,2.365,1.305,"sweden"
"424",2006-05-01,1.5,11700,3.91,201278,2,1.50357779295136,68.8437956899822,189406.776862259,2.415,1.283,"sweden"
"425",2006-06-01,1.6,12900,3.89,196525,2,1.44244304403317,60.3200318301065,197250.45761424,2.47,1.219,"sweden"
"426",2006-07-01,1.5,16500,4.04,181227,2,1.4,53,203138,2.82,1.2321,"sweden"
"427",2006-08-01,1.7,9100,3.82,191532,2.25,1.49599129409693,51.9862802057875,206812.501305985,2.945,1.2376,"sweden"
"428",2006-09-01,1.6,7900,3.69,176352,2.25,1.59551310553106,55.6266061595835,208507.568706236,3.119,1.2318,"sweden"
"429",2006-10-01,1.5,10600,3.63,184258,2.5,1.5,60.58,208579.436846691,3.101,1.2455,"sweden"
"430",2006-11-01,1.3,9300,3.66,185793,2.5,1.0939385121424,64.2625649683493,207384.340373291,3.165,1.2602,"sweden"
"431",2006-12-01,1.7,11900,3.57,190034,2.75,0.594023052361101,67.1187287167448,205278.513931974,3.23,1.2356,"sweden"
"432",2007-01-01,1.6,12400,3.78,189406,2.75,0.3,70.35,202618.19216868,3.457,1.2099,"sweden"
"433",2007-02-01,1.9,10000,4.03,189154,3,0.413439842518661,74.6127191800745,199759.609729348,3.572,1.2431,"sweden"
"434",2007-03-01,2,9100,3.79,191791,3,0.743209499839348,78.3825530475115,197059.001259918,3.431,1.2393,"sweden"
"435",2007-04-01,1.9,10800,3.92,198155,3.25,1,79.59,194872.601406329,3.532,1.2178,"sweden"
"436",2007-05-01,1.9,10000,4.11,198177,3.25,0.970820636301477,76.8932249780192,193556.64481452,3.677,1.2124,"sweden"
"437",2007-06-01,1.7,10200,4.27,190081,3.25,0.747953763096322,71.8610590932092,193467.36613043,3.833,1.2211,"sweden"
"438",2007-07-01,1.9,12000,4.47,197646,3.25,0.5,66.79,194961,3.872,1.233,"sweden"
"439",2007-08-01,1.9,5800,4.31,192895,3.5,0.373647982645803,63.6136401671079,198264.794265498,3.933,1.2069,"sweden"
"440",2007-09-01,1.8,2900,4.22,203896,3.5,0.427938410738328,62.8139513203926,203090.049554512,3.85,1.2027,"sweden"
"441",2007-10-01,2.2,5800,4.31,196620,3.5,0.7,64.51,209019.07969096,3.792,1.1852,"sweden"
"442",2007-11-01,2.7,9900,4.26,196062,3.75,1.16051335904124,68.655918057253,215634.19849876,4.019,1.1741,"sweden"
"443",2007-12-01,3.3,8300,4.19,197089,4,1.51436666802444,74.5460985881834,222517.719801831,3.996,1.1233,"sweden"
"444",2008-01-01,3.5,10100,4.34,198371,4,1.4,81.31,229251.95742409,4.134,1.1402,"sweden"
"445",2008-02-01,3.2,8900,3.95,194836,4,0.610224507115167,87.7604653816578,235419.225189455,3.789,1.1006,"sweden"
"446",2008-03-01,3.1,14600,3.99,209063,4,-0.444664342095354,91.443876549096,240601.836921844,4.082,1.089,"sweden"
"447",2008-04-01,3.4,8500,3.95,187300,4.25,-1.2,89.59,244382.106445175,4.053,1.0126,"sweden"
"448",2008-05-01,3.3,9400,4.12,204470,4.25,-1.24215212824265,80.9088870827826,246342.347583366,4.105,1.0138,"sweden"
"449",2008-06-01,3.9,8600,4.39,193048,4.25,-0.761635225568951,70.031728548766,246064.874160335,4.235,1.0448,"sweden"
"450",2008-07-01,4.2,7200,4.53,183723,4.25,-0.1,63.07,243132,4.328,1.0371,"sweden"
"451",2008-08-01,4.1,9000,4.22,197146,4.25,0.417643265114688,64.1936159168416,237257.991192209,4.645,1.0283,"sweden"
"452",2008-09-01,4.3,300,4.06,199095,4.5,0.531945985111901,69.806246292877,228684.922890533,4.394,1.0841,"sweden"
"453",2008-10-01,4.4,8800,3.81,262861,4.5,-2.77555756156289e-17,74.37,217786.82251447,3.949,1.1102,"sweden"
"454",2008-11-01,4,9000,3.45,213504,4.75,-1.27286537666055,73.6844270276289,204937.71748352,2.72,1.1429,"sweden"
"455",2008-12-01,2.5,4300,2.84,231439,3.75,-2.78837093710087,68.8988418352815,190511.635217184,2.19,1.191,"sweden"
"456",2009-01-01,0.9,7900,2.38,230424,3.75,-3.9,62.5,174882.603134961,1.21,1.1404,"sweden"
"457",2009-02-01,1.3,6600,2.98,236702,2,-4.11877435106508,56.7960833800501,158424.648656352,1.041,1.1267,"sweden"
"458",2009-03-01,0.9,8600,2.81,236861,2,-3.58586964411581,53.3809789585897,141511.799200856,0.46,1.1639,"sweden"
"459",2009-04-01,0.2,7800,2.99,228292,1,-2.6,53.67,124518.082187973,0.225,1.1555,"sweden"
"460",2009-05-01,-0.1,8000,3.24,231453,1,-1.45574092278281,58.1342024151337,107817.525037202,0.355,1.1481,"sweden"
"461",2009-06-01,-0.4,8000,3.74,220719,0.5,-0.431113449398836,63.46761270073,91784.1551680449,0.5,1.1076,"sweden"
"462",2009-07-01,-0.6,16700,3.45,311794,0.5,0.2,65.42,76792,0.475,1.0809,"sweden"
"463",2009-08-01,-0.9,8000,3.33,308009,0.5,0.271367671825972,61.0082180705264,63148.7045073315,0.447999009001257,1.078,"sweden"
"464",2009-09-01,-0.8,4300,3.3,333878,0.25,0.0473604787481961,52.3174591273791,50896.3838833581,0.455653897662667,1.0683,"sweden"
"465",2009-10-01,-1.6,4800,3.32,325630,0.25,-0.1,42.7,40010.7708761622,0.477073053538737,1.0391,"sweden"
"466",2009-11-01,-1.5,4800,3.25,332087,0.25,0.111010976219668,35.1751475249831,30467.5982338263,0.491364864183977,1.0213,"sweden"
"467",2009-12-01,-0.7,1900,3.19,325130,0.25,0.600930793665312,31.4303285675314,22242.598704433,0.477637717152895,1.0131,"sweden"
"468",2010-01-01,0.9,4400,3.28,334039,0.25,1.2,32.82,15311.5050360647,0.415,1.0301,"sweden"
"469",2010-02-01,0.6,6400,3.18,337830,0.25,1.75866249736943,39.8074881258374,9650.04997680387,0.35,1.0345,"sweden"
"470",2010-03-01,1.2,900,3.07,337379,0.25,2.20817560584982,49.2915969728656,5233.9662747331,0.467,1.0722,"sweden"
"471",2010-04-01,1.2,6400,3.05,331517,0.25,2.5,57.28,2038.98667793484,0.54,1.0666,"sweden"
"472",2010-05-01,1,5500,2.83,332615,0.25,2.59507977504335,60.6608258975933,40.8439344915678,0.5,1.069,"sweden"
"473",2010-06-01,1.2,2100,2.52,376853,0.25,2.49229270886135,59.8440242817471,-784.729207514218,0.57,1.1295,"sweden"
"474",2010-07-01,0.9,10200,2.57,407261,0.25,2.2,56.12,-462,0.655,1.1255,"sweden"
"475",2010-08-01,1.1,10000,2.65,408894,0.5,1.76101840245717,50.9084675430486,970.812884946108,0.71,1.053,"sweden"
"476",2010-09-01,0.9,-3400,2.14,399804,0.75,1.35598689203812,46.1463799742202,3419.68509455373,0.685,1.0388,"sweden"
"477",2010-10-01,1.4,7700,2.43,347945,0.75,1.2,43.9,6776.64085588188,0.72,1.0002,"sweden"
"478",2010-11-01,1.5,5200,2.75,326124,1,1.40899476327613,45.5453039302123,10933.7043959896,0.73,0.9686,"sweden"
"479",2010-12-01,1.8,9500,2.84,326624,1,1.70227824150467,49.6971224880387,15782.899941936,0.745232555257881,0.9847,"sweden"
"480",2011-01-01,2.3,8500,3.27,321091,1.25,1.7,54.28,21216.2517207799,0.811957802698324,0.9689,"sweden"
"481",2011-02-01,2.5,3500,3.34,323550,1.25,1.15855809999387,57.5299463657318,27125.7839595806,0.967086456607043,0.9565,"sweden"
"482",2011-03-01,2.5,9700,3.32,323611,1.5,0.379344586387622,58.9288337773287,33403.5208853969,1.24752923126975,0.95,"sweden"
"483",2011-04-01,2.9,7700,3.34,322509,1.5,-0.2,58.27,39941.486725288,1.69019684097217,0.9185,"sweden"
"484",2011-05-01,3.3,2300,3.21,311446,1.75,-0.25063457065901,55.7689846809346,46631.7057063129,2.332,0.8972,"sweden"
"485",2011-06-01,3.3,4000,2.91,311735,1.75,0.121084153685579,53.3301349952392,53366.2020555305,3.20984942263897,0.874,"sweden"
"486",2011-07-01,3.1,6800,2.91,318327,1.75,0.7,53.28,60037,4.36065582317478,0.8401,"sweden"
"487",2011-08-01,3.3,6900,2.52,323385,2,1.25879499745699,56.8170778734927,66544.7181426989,5.82132991589316,0.8214,"sweden"
"488",2011-09-01,3.4,4300,2.11,324172,2,1.52150398405525,60.6276632787514,72824.3525902789,7.62878241507981,0.78,"sweden"
"489",2011-10-01,3.2,9100,1.73,341916,2,1.2,60.27,78819.4938253103,9.81992403502045,0.8767,"sweden"
"490",2011-11-01,2.9,5100,1.95,342805,2,0.174713840090328,53.093074195465,84473.7323303634,12.4316654900008,0.8958,"sweden"
"491",2011-12-01,2.8,3300,1.71,343434,2,-0.999692682499165,43.6088415193847,89730.6585880084,15.5009174943066,0.9079,"sweden"
"492",2012-01-01,2.3,1700,1.55,343694,1.75,-1.6,38.12,94533.8630808156,19.0645907622235,0.9334,"sweden"
"493",2012-02-01,1.9,9800,1.63,340012,1.75,-1.13913183929978,40.9395142335362,98826.9362913553,23.1595960080372,0.9376,"sweden"
"494",2012-03-01,1.9,3800,1.81,349392,1.5,-0.074585105910439,48.4214150881544,102553.468702198,27.8228439460335,0.9118,"sweden"
"495",2012-04-01,1.5,2600,1.9,339984,1.5,0.899999999999999,54.93,105657.050795913,33.0912452904981,0.9131,"sweden"
"496",2012-05-01,1.3,3100,1.8,341040,1.5,1.25588759118286,56.2903503518718,108081.273055072,39.0017107557167,0.9133,"sweden"
"497",2012-06-01,1,9600,1.29,344183,1.5,1.12395903206685,54.1706833131829,109769.725962244,45.5911510559749,0.9383,"sweden"
"498",2012-07-01,1,8500,1.61,352448,1.5,0.8,51.7,110666,52.8964769055586,0.9576,"sweden"
"499",2012-08-01,0.7,1400,1.39,354327,1.5,0.519285178272039,51.2894547293469,110732.101581295,60.9545990187535,0.9783,"sweden"
"500",2012-09-01,0.7,3200,1.42,355278,1.5,0.275045273939353,52.4788146220768,110003.700840627,69.8024281098451,0.9681,"sweden"
"501",2012-10-01,0.4,5300,1.48,341977,1.25,0,54.09,108534.883842877,79.4768748931194,0.9386,"sweden"
"502",2012-11-01,0.4,6200,1.53,343166,1.25,-0.32562089686361,55.3199788788886,106379.736652927,90.0148500828619,0.9323,"sweden"
"503",2012-12-01,-0.1,2200,1.49,342110,1.25,-0.531547535231665,56.8659100503617,103592.34533566,101.453264393358,0.9388,"sweden"
"504",2013-01-01,-0.1,-400,1.54,337799,1,-0.4,59.8,100226.795955958,113.829028538895,0.9213,"sweden"
"505",2013-02-01,0,4600,1.99,410049,1,0.17208729807129,64.5332223476911,96337.1745787021,127.179053233756,0.9234,"sweden"
"506",2013-03-01,-0.2,5200,1.9,433255,1,0.828922644765083,68.8316192505503,91977.5672687754,141.540249192229,0.9212,"sweden"
"507",2013-04-01,0,6000,1.71,428546,1,1.1,69.8,87202.0600910597,156.949527128599,0.9466,"sweden"
"508",2013-05-01,-0.5,8300,1.52,440648,1,0.685419852726599,65.7478724710877,82064.7391104371,173.443797757151,0.9366,"sweden"
"509",2013-06-01,-0.2,3300,1.92,438277,1,-0.0322911919768156,59.8035388733628,76619.6903917899,191.059971792171,0.9557,"sweden"
"510",2013-07-01,-0.1,3700,2.2,436516,1,-0.5,56.3,70921,209.834959947946,0.9331,"sweden"
"511",2013-08-01,0.1,3400,2.19,430552,1,-0.324877820088796,58.1715840642543,65028.5539900114,229.80567293876,0.9449,"sweden"
"512",2013-09-01,0.1,1400,2.45,440904,1,0.244686567586623,62.7579289597021,59025.4383770148,251.009021478899,0.9261,"sweden"
"513",2013-10-01,0.1,4500,2.44,424550,1,0.8,66,53000.5391662628,273.48191628265,0.9231,"sweden"
"514",2013-11-01,-0.1,2600,2.29,423442,1,1.0252025387397,65.0806060867098,47042.742363008,297.261268064297,0.9025,"sweden"
"515",2013-12-01,0.1,3000,2.24,420451,1,0.975767143852544,62.149930473014,41240.9339725029,322.383987538128,0.9129,"sweden"
"516",2014-01-01,0.1,500,2.52,417209,0.75,0.8,60.6,35684,348.886985418426,0.8933,"sweden"
"517",2014-02-01,-0.2,3800,2.22,424657,0.75,0.627771368833718,62.572658255573,30458.7173634567,376.807172419478,0.9038,"sweden"
"518",2014-03-01,-0.2,6000,2.23,418758,0.75,0.515207819966162,65.2090158149087,25643.4266316497,406.18145925557,0.8937,"sweden"
"519",2014-04-01,-0.6,2300,2.13,432342,0.75,0.5,64.4,21314.3592860604,437.046756640988,0.8805,"sweden"
"520",2014-05-01,0,2400,1.99,424068,0.75,0.593341615555063,57.6732053354425,17547.7468081704,469.439975290016,0.8828,"sweden"
"521",2014-06-01,-0.2,-1600,1.8,433122,0.75,0.700438613319844,49.1028951562403,14419.820679461,503.398025916942,0.8883,"sweden"
"522",2014-07-01,0.2,5400,1.72,439895,0.75,0.7,44.4,12006.8123814139,538.95781923605,0.8958,"sweden"
"523",2014-08-01,0,1300,1.58,441162,0.25,0.524788094871956,47.4752611433979,10384.9533955104,576.156265961626,0.8978,"sweden"
"524",2014-09-01,-0.2,-3700,1.26,440783,0.25,0.323778467495204,55.0386628193894,9630.4752032321,615.030276807956,0.9098,"sweden"
"525",2014-10-01,-0.4,900,1.35,456827,0.25,0.3,62,9819.60928606042,655.616762489326,0.937,"sweden"
"526",2014-11-01,-0.1,100,1.19,457541,0,0.577876375327483,64.7109352761513,11028.5871254769,697.952633720022,0.9528,"sweden"
"527",2014-12-01,-0.2,-700,1.02,456976,0,0.967410479662305,65.2906017143502,13333.6402029629,742.074801214328,0.9642,"sweden"
"528",2015-01-01,-0.3,-400,0.93,486369,0,1.2,67.3,16811,788.020175686532,0.9753,"sweden"
"529",2015-02-01,-0.2,2800,0.64,486371,0,1.09333603344774,72.8624792334785,21536.8979980697,835.825667850918,0.9443,"sweden"
"530",2015-03-01,0.1,3500,0.71,486285,-0.1,0.81028331755928,78.3507821750617,27587.5656786534,885.528188421772,0.9361,"sweden"
"531",2015-04-01,0.2,3800,0.42,513312,-0.25,0.6,78.7,35039.2345232326,937.16464811338,0.9798,"sweden"
"532",2015-05-01,-0.2,5700,0.39,513531,-0.25,0.645075787177842,70.6835922343791,43968.1360132889,990.771957640028,0.9595,"sweden"
"533",2015-06-01,0.1,1900,0.66,514222,-0.25,0.861826620470945,58.4284918076253,54450.5016303036,1046.387027716,0.9316,"sweden"
"534",2015-07-01,-0.4,6000,0.98,496476,-0.25,1.1,47.9,66562.5628557583,1104.04676905559,0.9321,"sweden"
"535",2015-08-01,-0.1,800,0.741,497032,-0.35,1.22265711413719,44.6957444215977,80380.5511711344,1163.78809237307,0.9547,"sweden"
"536",2015-09-01,-0.2,-2700,0.696,497503,-0.35,1.14611390426064,52.9426580018446,95980.6980579135,1225.64790838273,0.9685,"sweden"
"537",2015-10-01,0.1,3000,0.7179,499081,-0.35,0.8,76.4,113439.234997577,1289.66312779886,0.9725,"sweden"
"538",2015-11-01,0.1,-1600,0.633,499958,-0.35,0.113945030984887,118.827029675323,132832.393471606,1355.87066133575,0.9687,"sweden"
"539",2015-12-01,0.1,-4000,0.752,499984,-0.35,-0.982421373155066,183.983006287073,154236.404961483,1424.30741970767,1.0098,"sweden"
"540",2016-01-01,0.1,4700,0.9933,493210,-0.35,-2.55946958279023,275.62718909451,177727.500948689,1495.01031362893,0.9951,"sweden"
"541",2016-02-01,0.8,NA,0.6209,493738,-0.35,-4.68756996829097,397.518837356892,203381.912914705,1568.01625381379,1.0082,"sweden"
"542",2016-03-01,NA,NA,0.5369,NA,-0.5,-7.43709290002767,553.417210333479,231275.872341012,1643.36215097655,0.9918,"sweden"
